ID,TARGET
2,0.0483495257795
5,0.0571831986308
6,0.00144835200626
7,0.0105805844069
9,0.0018282228848
11,0.241502165794
12,0.0502530112863
15,0.171807095408
16,0.029088113457
17,0.0209744535387
19,0.0240969117731
21,0.00274547212757
22,0.0192550271749
24,0.010940445587
27,0.00967644248158
28,0.0242559947073
30,0.141181573272
33,0.00254171108827
35,0.0128968460485
37,0.0239689312875
38,0.0187557935715
40,0.186224669218
41,0.0256945136935
44,0.00815266277641
46,0.0575682669878
47,0.00890261586756
48,0.00290910503827
50,0.0053170309402
52,0.173754394054
53,0.00779926963151
55,0.0262829959393
57,0.00154150370508
58,0.00909766089171
59,0.013877931051
62,0.0287312548608
63,0.0108670182526
64,0.0234446246177
65,0.0126371197402
67,0.0175863523036
69,0.0551425032318
70,0.00252378568985
71,0.0125207891688
72,0.00359375379048
73,0.00161081878468
76,0.00443390570581
78,0.00240824348293
79,0.0256779789925
81,0.00228446908295
85,0.0110151013359
86,0.00284630991518
89,0.0390662774444
94,0.121878989041
96,0.00271977228113
97,0.0147548448294
98,0.00234000803903
99,0.0202941242605
100,0.241724088788
103,0.0832969918847
104,0.00623873621225
108,0.00985588040203
110,0.00250714668073
112,0.026679912582
114,0.0391966104507
116,0.0223558861762
117,0.00809851661325
119,0.00448209699243
120,0.00368357566185
121,0.00134167040233
123,0.0176576711237
124,0.030357286334
126,0.00144318607636
128,0.0118466923013
129,0.0881116911769
133,0.0364652238786
138,0.0215390380472
147,0.028797371313
149,0.0157070662826
158,0.00236471695825
160,0.00765038607642
164,0.0323952883482
167,0.0578474588692
168,0.0171489678323
174,0.00859476998448
181,0.0222343429923
185,0.0334429629147
187,0.00280394498259
189,0.0125597352162
190,0.0573652945459
194,0.00625551491976
197,0.0309474524111
198,0.0205884426832
201,0.0359204784036
205,0.00837969128042
208,0.137040734291
211,0.0114548085257
216,0.0300014205277
219,0.0709132626653
223,0.00561718596146
224,0.104524083436
226,0.0148103851825
229,0.0114714782685
230,0.0167646724731
237,0.0206820387393
238,0.0211516860873
240,0.086107313633
243,0.00247637694702
245,0.131600111723
246,0.228711754084
247,0.00536721013486
248,0.00879576522857
249,0.00255818828009
250,0.281268656254
251,0.00138395896647
255,0.103338576853
256,0.020697709173
257,0.0770885795355
260,0.166425377131
261,0.00269707944244
263,0.21008849144
264,0.160651579499
267,0.00708563625813
268,0.0172966923565
272,0.00618583476171
274,0.00667145149782
275,0.00438592070714
277,0.285834044218
278,0.302491396666
280,0.00508524756879
281,0.0232723876834
282,0.094165802002
283,0.00976123474538
284,0.0584205314517
286,0.0173827335238
290,0.0161912739277
291,0.0309483073652
293,0.0317269079387
295,0.0860299393535
297,0.00133302411996
298,0.0747404396534
300,0.00300312670879
304,0.0033710100688
305,0.00410788320005
308,0.00315590342507
309,0.00739860907197
310,0.00507706496865
312,0.0303308703005
313,0.158471882343
315,0.00764129450545
317,0.0226059611887
318,0.0278247464448
321,0.0108848251402
323,0.073608905077
325,0.00890956353396
326,0.0138973416761
327,0.0169954355806
328,0.0555725842714
329,0.0195086449385
330,0.00242932676338
331,0.00955731328577
334,0.0440862476826
335,0.00794798415154
336,0.0598996803164
337,0.00347835966386
338,0.046393353492
339,0.0149803962559
341,0.167918980122
343,0.00619205320254
346,0.00197705929168
348,0.00280859717168
350,0.196873322129
351,0.00203812029213
352,0.0178260467947
357,0.0525456145406
358,0.0108818635345
360,0.0052768709138
361,0.0138882761821
364,0.0164512917399
365,0.0326018370688
366,0.0166077259928
367,0.00510388473049
368,0.00527146272361
370,0.00277844816446
372,0.00263928296044
376,0.00113370118197
377,0.00313870143145
379,0.0195551197976
380,0.0104912994429
381,0.0932972803712
385,0.0133911361918
386,0.0365396626294
389,0.0567688681185
391,0.0543713383377
392,0.00377153884619
393,0.0102280881256
395,0.0189958028495
396,0.00817067734897
397,0.0012569547398
398,0.0204366724938
399,0.0434363260865
400,0.0096744550392
401,0.00966152735054
403,0.00646208086982
405,0.0269640833139
406,0.0213894285262
409,0.00772999040782
411,0.0123607842252
413,0.00233623106033
418,0.00330585148185
419,0.00854379218072
422,0.0178260467947
424,0.238115876913
425,0.0232994556427
427,0.00271977228113
430,0.00125779106747
431,0.0150723252445
434,0.0113926790655
435,0.029927412048
437,0.0664025247097
438,0.001522149425
439,0.114806197584
442,0.0106605626643
446,0.0153667014092
450,0.0439500659704
451,0.0107767144218
452,0.00865226984024
454,0.00135637621861
455,0.00348034081981
463,0.0135450391099
464,0.0112753026187
465,0.00345870945603
467,0.149787098169
468,0.0322791151702
470,0.011828308925
472,0.257058173418
473,0.0186143442988
475,0.0041732583195
476,0.00326860276982
479,0.0162513703108
481,0.0031411962118
483,0.0337151959538
484,0.00807992275804
486,0.032648909837
487,0.0020749096293
491,0.0223555509001
494,0.00959184858948
495,0.00167493440676
497,0.0186521690339
498,0.00355274439789
499,0.0109932869673
503,0.0267495661974
504,0.0222575124353
505,0.00505485851318
506,0.00641246093437
507,0.015576781705
508,0.0833318084478
509,0.0304033830762
510,0.0053809415549
511,0.00727919116616
512,0.0183991286904
516,0.00197805417702
518,0.0371728688478
519,0.00575531320646
520,0.00657229218632
521,0.00317151099443
522,0.00274236407131
524,0.0951770991087
525,0.00527566997334
526,0.00232306192629
528,0.0153308771551
529,0.021236365661
531,0.0817274078727
532,0.246437609196
534,0.127125829458
536,0.0531441606581
539,0.0886699259281
540,0.017215680331
541,0.00205914513208
542,0.100530415773
545,0.0102663496509
546,0.00285612279549
552,0.0117198126391
556,0.00141150644049
557,0.00254404335283
559,0.0119604952633
562,0.0180994849652
563,0.0126831885427
565,0.0401147045195
569,0.00168211874552
570,0.0850779861212
574,0.0177143700421
575,0.00830565206707
585,0.00893046148121
589,0.00785687379539
590,0.0134993446991
592,0.00927252694964
593,0.0264394171536
594,0.0066980952397
595,0.00648961961269
597,0.00254949042574
601,0.00225738575682
603,0.0143155185506
604,0.00121434289031
605,0.0297228675336
607,0.00283745164052
608,0.0173515770584
610,0.0223874840885
612,0.0288639292121
613,0.056063760072
615,0.0022398091387
616,0.243343949318
617,0.0309477169067
619,0.0114309536293
620,0.146423310041
621,0.00399271817878
624,0.0247322171926
625,0.00831435061991
628,0.00345667940564
629,0.198914811015
630,0.0329143404961
632,0.0289086718112
634,0.00141110073309
637,0.0137048931792
638,0.0205697491765
642,0.0201894417405
643,0.00512565858662
644,0.0716317296028
646,0.00120876240544
655,0.0170551482588
660,0.0191521439701
664,0.0182108953595
665,0.0680536925793
666,0.00235572666861
670,0.0924163535237
671,0.257394820452
672,0.00715888151899
675,0.00236278329976
676,0.0460573658347
677,0.0336590185761
678,0.0043188277632
680,0.00357089005411
683,0.153762891889
684,0.0129728931934
685,0.0381372608244
691,0.110282875597
693,0.00130812288262
696,0.00123967393301
698,0.00463026575744
699,0.0154493181035
700,0.0144282737747
703,0.00647397525609
704,0.0183745995164
705,0.0056974356994
707,0.191971153021
709,0.105916053057
711,0.208566725254
713,0.0139207402244
716,0.00205827178434
719,0.00309223192744
721,0.0091219227761
722,0.00503501715139
723,0.0145312426612
724,0.00355421518907
727,0.0015597253805
728,0.0115336822346
729,0.00219368538819
733,0.00975131988525
736,0.0104993665591
739,0.0382232926786
742,0.239348590374
743,0.0140876499936
744,0.0034509235993
745,0.236067071557
747,0.0064056427218
749,0.0223360601813
750,0.0246822796762
751,0.0293197147548
752,0.00387770682573
755,0.00460027670488
756,0.00136048928834
762,0.032813642174
763,0.0491688065231
764,0.0189534686506
765,0.0171054750681
766,0.00684464210644
769,0.0239947233349
770,0.195355042815
773,0.00600934121758
774,0.0437294021249
776,0.0126573452726
777,0.0149558167905
778,0.00451862951741
779,0.00959033332765
780,0.00198547705077
781,0.023559242487
786,0.0475496575236
788,0.00445902068168
794,0.0231308937073
796,0.189248874784
801,0.0989337563515
802,0.0244673602283
803,0.00433019548655
804,0.00251229060814
805,0.00445476919413
809,0.0309173259884
810,0.0774427205324
817,0.0145821841434
819,0.0123838987201
821,0.00783537700772
824,0.194564968348
825,0.00557800941169
826,0.167955517769
830,0.0068926573731
831,0.0192755330354
832,0.00910626538098
833,0.0103219700977
837,0.0198928620666
839,0.00121745932847
840,0.00218087993562
841,0.0394041836262
842,0.0024298154749
843,0.00306645547971
844,0.0878540500998
845,0.0149914640933
848,0.0273427497596
853,0.0141609879211
854,0.00114212057088
855,0.00281113828532
856,0.0165542960167
861,0.00542250880972
865,0.028797371313
866,0.00132785236929
867,0.00683294422925
870,0.00297885295004
871,0.0460391752422
872,0.00971124507487
873,0.014793084003
874,0.0533602125943
875,0.00425679795444
876,0.00389220495708
879,0.0155804287642
880,0.00289298058487
883,0.0177425295115
884,0.00582646997645
886,0.0181664600968
890,0.00300650112331
892,0.0225889328867
893,0.0502781271935
894,0.0318438000977
895,0.026899093762
896,0.0308792423457
897,0.00283557618968
899,0.160004153848
900,0.00665719108656
901,0.00392879312858
902,0.231738448143
905,0.00957420561463
912,0.0697295665741
914,0.224163532257
915,0.0505061112344
917,0.097878947854
918,0.00330212712288
919,0.00721215223894
921,0.00266764173284
922,0.0140484422445
923,0.0025174038019
926,0.0014557512477
929,0.00483754323795
930,0.00799050554633
931,0.0597832612693
937,0.00296143000014
938,0.0139969075099
939,0.0267646778375
941,0.0341675020754
946,0.00608262047172
947,0.0297974310815
950,0.00306680542417
951,0.00288856704719
952,0.0130964554846
953,0.0178435798734
954,0.00116197264288
955,0.00649722665548
956,0.198002994061
957,0.0436324253678
960,0.0357725396752
963,0.295571833849
966,0.0189748592675
969,0.0292672459036
971,0.00783558096737
972,0.00306790275499
975,0.00877906195819
980,0.0101387044415
982,0.123897522688
983,0.00252629793249
985,0.107921719551
987,0.00797489657998
988,0.00506558641791
991,0.0107944170013
992,0.00134310987778
995,0.1901691854
996,0.0032893740572
998,0.0025907328818
1001,0.186490222812
1002,0.00740519305691
1004,0.013877931051
1005,0.0475624240935
1010,0.00199534092098
1011,0.0013333207462
1012,0.00243216822855
1013,0.0279014315456
1014,0.0127089470625
1015,0.0540164299309
1016,0.0106255570427
1022,0.00156504998449
1023,0.036918669939
1024,0.00323240784928
1025,0.016541114077
1026,0.155958741903
1028,0.00646305410191
1029,0.00731097301468
1032,0.0774275436997
1034,0.0244453530759
1036,0.0115399993956
1037,0.00201524258591
1039,0.138562932611
1042,0.00955486483872
1045,0.0301140155643
1046,0.0258741360158
1050,0.00951437931508
1052,0.0207256115973
1055,0.013964029029
1057,0.00543120643124
1058,0.00217569852248
1060,0.00197329791263
1062,0.00763655267656
