ID,PredictedProb
0,0.237357484453
1,0.830616828202
2,0.833112727279
7,0.639340044574
10,0.747153251344
11,0.573138342526
13,0.881251775023
14,0.571735750409
15,0.826679404632
16,0.847980257395
17,0.756037363195
18,0.824815635123
19,0.804153336471
20,0.859481733588
25,0.826595971676
26,0.819805492471
29,0.80119294987
38,0.935337880534
41,0.938464129269
44,0.572826068374
45,0.398883717361
47,0.706884387048
48,0.711919701208
49,0.785091527153
50,0.863775734003
53,0.541354835322
56,0.456502365171
59,0.838352773889
60,0.692312553418
64,0.805157783108
65,0.95271969498
66,0.78738570993
68,0.850041697581
69,0.653082948167
70,0.902693454304
71,0.789546126426
72,0.645383225153
76,0.855758826097
80,0.748270757154
82,0.818313899782
83,0.886419119307
85,0.851585552707
86,0.875068231508
87,0.675756937444
89,0.824996846789
97,0.805443357089
99,0.635790576152
101,0.737182996403
102,0.433698579794
103,0.615847715957
104,0.604001025046
106,0.936823917817
107,0.608747600293
109,0.885951114473
111,0.398799552894
113,0.812635770512
114,0.512998278168
118,0.838165181816
119,0.661310502795
120,0.855004637689
123,0.675607790367
128,0.269315334313
129,0.81812273143
131,0.94771176488
133,0.678429435293
134,0.720606226422
136,0.889431740193
137,0.674138386862
139,0.696712067075
140,0.845441961457
142,0.687532668122
144,0.788637484106
146,0.882634197271
147,0.765328629641
148,0.911384913186
150,0.24669890726
151,0.150939709245
152,0.937856080613
155,0.954295452136
158,0.871532147584
159,0.647574996314
160,0.948359843473
161,0.69309925345
165,0.917339651489
166,0.537549756079
170,0.915976845472
171,0.752815194334
174,0.687490077894
175,0.69668219702
179,0.760850803609
180,0.890165608836
181,0.768767359258
184,0.662919990762
185,0.515310179781
187,0.81851234261
188,0.770760593699
190,0.785184672957
191,0.705696509271
192,0.639573599956
193,0.849687036398
196,0.852218716592
197,0.662633278875
198,0.586877335411
205,0.0536345080896
211,0.864584257463
213,0.724995437805
214,0.82696436902
217,0.57612445395
218,0.789981700914
221,0.780213807769
222,0.576817439225
225,0.825791918564
229,0.727589489686
236,0.671294269957
237,0.924348424586
238,0.813347734447
239,0.936618037955
242,0.652895599931
245,0.88658074272
246,0.779763237294
247,0.884192154313
248,0.958610948259
254,0.883486977179
255,0.623518833739
257,0.92523018048
259,0.710650447391
264,0.902886776551
270,0.709509858327
272,0.73024470391
274,0.494776459366
275,0.48379026397
278,0.823439418061
280,0.283919563434
281,0.278210778912
282,0.278885923433
283,0.864382360275
284,0.949473610447
286,0.884004806077
287,0.869644987679
288,0.905805227563
289,0.875032509361
290,0.62282714893
