ID,PredictedProb
0,0.73992581003
1,0.762920855624
2,0.762920855624
7,0.758959587649
10,0.76200692054
11,0.758959587649
13,0.770052148636
14,0.756366384874
15,0.769771735296
16,0.762920855624
17,0.76200692054
18,0.762920855624
19,0.762920855624
20,0.762920855624
25,0.767363760814
26,0.762920855624
29,0.762920855624
38,0.770052148636
41,0.770052148636
44,0.756114959898
45,0.754366463903
47,0.758959587649
48,0.758959587649
49,0.764064497014
50,0.762920855624
53,0.756114959898
56,0.756114959898
59,0.762920855624
60,0.759021984982
64,0.762920855624
65,0.792630700197
66,0.762920855624
68,0.764064497014
69,0.759021984982
70,0.770052148636
71,0.762920855624
72,0.758959587649
76,0.762920855624
80,0.76200692054
82,0.759021984982
83,0.770052148636
85,0.766723493145
86,0.762920855624
87,0.759021984982
89,0.762920855624
97,0.762920855624
99,0.758331216237
101,0.762920855624
102,0.522976814299
103,0.758331216237
104,0.756114959898
106,0.770052148636
107,0.758959587649
109,0.767363760814
111,0.754366463903
113,0.762920855624
114,0.756114959898
118,0.762920855624
119,0.758959587649
120,0.764064497014
123,0.759021984982
128,0.68546225548
129,0.762920855624
131,0.770052148636
133,0.758959587649
134,0.762920855624
136,0.770052148636
137,0.759021984982
139,0.76200692054
140,0.766723493145
142,0.761391729733
144,0.759021984982
146,0.764064497014
147,0.759021984982
148,0.767363760814
150,0.519869109871
151,0.570687440377
152,0.770052148636
155,0.840853835369
158,0.764064497014
159,0.758331216237
160,0.793286129424
161,0.758959587649
165,0.770052148636
166,0.756114959898
170,0.766723493145
171,0.759637175789
174,0.758959587649
175,0.759021984982
179,0.76200692054
180,0.769771735296
181,0.762920855624
184,0.759021984982
185,0.756114959898
187,0.762920855624
188,0.762920855624
190,0.762920855624
191,0.759021984982
192,0.758959587649
193,0.762920855624
196,0.76527737696
197,0.756114959898
198,0.758959587649
205,0.515660985351
211,0.762920855624
213,0.76200692054
214,0.762920855624
217,0.756114959898
218,0.762920855624
221,0.759021984982
222,0.756114959898
225,0.762920855624
229,0.76200692054
236,0.758959587649
237,0.767363760814
238,0.762920855624
239,0.770052148636
242,0.759021984982
245,0.762920855624
246,0.762920855624
247,0.767363760814
248,0.844311701217
254,0.762920855624
255,0.756114959898
257,0.770052148636
259,0.76200692054
264,0.766398659072
270,0.758959587649
272,0.762920855624
274,0.756114959898
275,0.753271773153
278,0.76200692054
280,0.645056175883
281,0.645056175883
282,0.693057126025
283,0.762920855624
284,0.774258892119
286,0.76527737696
287,0.767363760814
288,0.766723493145
289,0.762920855624
290,0.756114959898
291,0.759021984982
294,0.758331216237
295,0.748523693628
297,0.756366384874
299,0.759021984982
305,0.762920855624
307,0.756366384874
308,0.762920855624
313,0.758959587649
314,0.759021984982
315,0.762920855624
316,0.769771735296
317,0.762920855624
319,0.756114959898
322,0.762920855624
323,0.762920855624
324,0.764064497014
326,0.766723493145
327,0.759021984982
329,0.823777990239
330,0.390793260483
331,0.756114959898
336,0.756114959898
337,0.756114959898
338,0.762920855624
340,0.770052148636
345,0.753628780648
347,0.764064497014
348,0.762920855624
350,0.868085873394
352,0.762920855624
356,0.767363760814
357,0.766723493145
358,0.767363760814
359,0.76200692054
361,0.762920855624
363,0.750795192092
364,0.762920855624
368,0.762920855624
376,0.824283368798
378,0.759021984982
382,0.762920855624
384,0.756114959898
385,0.770052148636
388,0.515660985351
389,0.770052148636
391,0.759021984982
392,0.759021984982
395,0.762920855624
396,0.76527737696
397,0.762920855624
399,0.76200692054
404,0.766723493145
407,0.756114959898
409,0.764064497014
410,0.762920855624
413,0.761391729733
414,0.758331216237
416,0.759021984982
418,0.762920855624
419,0.762920855624
420,0.762920855624
422,0.770052148636
423,0.762920855624
427,0.759021984982
429,0.840853835369
430,0.756366384874
431,0.759021984982
432,0.758959587649
433,0.766723493145
434,0.515660985351
436,0.758959587649
437,0.764064497014
451,0.759021984982
452,0.759021984982
454,0.759021984982
457,0.766723493145
458,0.762920855624
460,0.756366384874
461,0.770052148636
462,0.76200692054
463,0.762920855624
465,0.770052148636
467,0.76527737696
473,0.762920855624
474,0.770052148636
480,0.515660985351
481,0.76200692054
483,0.765602211033
484,0.756114959898
485,0.756114959898
487,0.766723493145
490,0.770052148636
491,0.762920855624
492,0.756366384874
496,0.762920855624
497,0.758959587649
498,0.758959587649
499,0.764064497014
501,0.759021984982
502,0.766723493145
503,0.762920855624
506,0.766723493145
507,0.759021984982
508,0.758959587649
509,0.759021984982
510,0.762920855624
511,0.762920855624
513,0.762920855624
515,0.769319536728
521,0.756114959898
522,0.762920855624
523,0.762920855624
525,0.765602211033
529,0.762920855624
530,0.758959587649
531,0.758959587649
533,0.76200692054
534,0.758331216237
535,0.770052148636
537,0.758959587649
541,0.758959587649
542,0.759021984982
543,0.758959587649
544,0.762920855624
545,0.758959587649
549,0.762920855624
550,0.764064497014
551,0.762920855624
553,0.758331216237
556,0.764064497014
558,0.756114959898
560,0.759021984982
563,0.756114959898
564,0.770052148636
567,0.756114959898
572,0.756366384874
573,0.766723493145
577,0.766723493145
583,0.762920855624
584,0.762920855624
585,0.762920855624
586,0.762920855624
588,0.76200692054
590,0.76200692054
591,0.76200692054
593,0.770052148636
594,0.759021984982
597,0.764064497014
598,0.759021984982
599,0.767363760814
603,0.762920855624
604,0.758959587649
606,0.767363760814
607,0.756114959898
609,0.758959587649
614,0.762920855624
615,0.76527737696
616,0.756366384874
617,0.762920855624
618,0.762920855624
619,0.762920855624
620,0.762920855624
623,0.758959587649
625,0.76527737696
626,0.762920855624
627,0.764064497014
632,0.770052148636
633,0.756114959898
634,0.762920855624
635,0.76200692054
636,0.762920855624
637,0.766723493145
638,0.762920855624
639,0.770052148636
642,0.756114959898
643,0.766723493145
644,0.774258892119
645,0.748523693628
646,0.762920855624
650,0.770052148636
653,0.758959587649
654,0.756114959898
655,0.756114959898
656,0.762920855624
657,0.762920855624
658,0.759021984982
660,0.756114959898
661,0.762920855624
668,0.762920855624
669,0.759021984982
671,0.764064497014
672,0.759021984982
676,0.770052148636
678,0.766723493145
680,0.76200692054
682,0.769319536728
684,0.764064497014
685,0.759021984982
686,0.758959587649
687,0.756114959898
694,0.570687440377
696,0.756366384874
697,0.758959587649
699,0.758959587649
702,0.770052148636
707,0.762920855624
708,0.779700969442
712,0.770052148636
717,0.770052148636
718,0.774258892119
720,0.756114959898
721,0.762920855624
723,0.762920855624
724,0.758959587649
727,0.758959587649
728,0.73992581003
731,0.762920855624
733,0.762920855624
735,0.764064497014
737,0.762920855624
738,0.76200692054
740,0.758959587649
742,0.793286129424
743,0.758959587649
745,0.759021984982
746,0.762920855624
747,0.758959587649
748,0.929439799669
749,0.76527737696
750,0.792630700197
753,0.76200692054
755,0.762920855624
756,0.767363760814
758,0.756114959898
760,0.762920855624
762,0.762920855624
763,0.76200692054
765,0.770052148636
767,0.762920855624
768,0.792630700197
770,0.758959587649
772,0.76200692054
773,0.762920855624
774,0.762920855624
775,0.758959587649
777,0.756114959898
778,0.766723493145
780,0.756114959898
782,0.762920855624
783,0.774258892119
786,0.756114959898
787,0.766723493145
788,0.76200692054
789,0.759021984982
790,0.758959587649
793,0.759021984982
795,0.762920855624
807,0.759021984982
809,0.762920855624
810,0.756114959898
811,0.76200692054
813,0.570687440377
815,0.762920855624
816,0.759021984982
821,0.76527737696
823,0.929439799669
825,0.762920855624
826,0.762920855624
827,0.764064497014
832,0.766723493145
833,0.76200692054
834,0.759021984982
837,0.764064497014
838,0.792630700197
839,0.498193209691
843,0.756114959898
844,0.762920855624
845,0.756114959898
846,0.759021984982
848,0.759021984982
850,0.759021984982
851,0.764064497014
852,0.758959587649
855,0.759021984982
856,0.792630700197
861,0.759021984982
862,0.762920855624
863,0.766723493145
864,0.762920855624
865,0.76527737696
867,0.759021984982
868,0.764064497014
869,0.769771735296
873,0.759021984982
875,0.758331216237
877,0.762920855624
879,0.76200692054
880,0.840853835369
881,0.762920855624
882,0.758959587649
883,0.792630700197
887,0.758959587649
888,0.758331216237
890,0.770052148636
897,0.759021984982
900,0.762920855624
902,0.759021984982
904,0.759637175789
906,0.756114959898
910,0.76527737696
913,0.762920855624
914,0.758959587649
915,0.756114959898
918,0.76527737696
920,0.770052148636
923,0.762920855624
926,0.762920855624
927,0.759021984982
929,0.759021984982
930,0.759021984982
931,0.770052148636
932,0.769319536728
933,0.759021984982
934,0.762920855624
936,0.758959587649
939,0.758959587649
941,0.766723493145
943,0.756114959898
947,0.756114959898
948,0.76200692054
949,0.792630700197
950,0.756114959898
951,0.759021984982
952,0.758331216237
953,0.840853835369
956,0.762920855624
961,0.758959587649
962,0.758959587649
968,0.762920855624
971,0.770052148636
972,0.770052148636
977,0.774258892119
981,0.76200692054
985,0.762920855624
987,0.762920855624
989,0.824283368798
993,0.766723493145
994,0.756114959898
997,0.809196318636
998,0.756114959898
999,0.766723493145
1002,0.762920855624
1003,0.770052148636
1004,0.770052148636
1005,0.758959587649
1007,0.759021984982
1008,0.767363760814
1014,0.774258892119
1016,0.76527737696
1021,0.758959587649
1023,0.766723493145
